Year,ID Geography,Geography,Date,Confirmed,ConfirmedGrowth,ConfirmedPC,deathIncrease,Deaths,DeathsPC,fips,hash,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,ISO2 Geography,Negative,negativeIncrease,onVentilatorCumulative,onVentilatorCurrently,pending,Population,Positive,positiveIncrease,PositivePC,posNeg,recovered,total,totalTestResults,totalTestResultsIncrease
"2018","04000US01","Alabama","2020/04/27",6499,229,132.96177415484163,6,222,4.541854725707777,"01","49ba2fb8808f98fd06f2360780cfc6e3d8114b98",872,872,,27,335,,"AL",67498,217,195,,,4887871,6499,229,0.08782788491425328,73997,,73997,73997,446
"2018","04000US01","Alabama","2020/04/28",6687,188,136.80802950814373,20,242,4.951030827122892,"01","6e80436b03653332acc21abdb595f210e59966b6",911,911,,39,335,,"AL",69140,1642,195,,,4887871,6687,188,0.0881875848972002,75827,,75827,75827,1830
"2018","04000US01","Alabama","2020/04/29",6842,155,139.97914429411088,3,245,5.0124072423351596,"01","410d88571d402f7e06aa6b7367a7bc8b549d4a5d",945,945,,34,335,,"AL",73607,4467,195,,,4887871,6842,155,0.0850476699523922,80449,,80449,80449,4622
"2018","04000US01","Alabama","2020/04/30",7019,177,143.60035279163463,24,269,5.503418564033298,"01","af5b4f18ece0cb33a443428c795fbb15bc81bc1a",978,978,,33,335,,"AL",80177,6570,195,,,4887871,7019,177,0.08049681178035689,87196,,87196,87196,6747
"2018","04000US01","Alabama","2020/05/01",7158,139,146.44412669646968,10,279,5.708006614740856,"01","13d9fbfdc046548c9d46fbfdd2e2fbed80489221",1008,1008,,30,335,,"AL",84775,4598,195,,,4887871,7158,139,0.07786105098278094,91933,,91933,91933,4737
"2018","04000US01","Alabama","2020/05/02",7434,276,152.09075689599828,9,288,5.892135860377658,"01","0527920ee376f8c81bc5f78dc45832aedbfe8aaa",1023,1023,,15,335,,"AL",84775,0,195,,,4887871,7434,276,0.08062119749699054,92209,,92209,92209,276
"2018","04000US01","Alabama","2020/05/03",7725,291,158.0442691715882,2,290,5.933053470519169,"01","af9d0e385c3812ffb9057c163a9179b9daac1161",1035,1035,,12,403,,"AL",84775,0,242,,,4887871,7725,291,0.08351351351351351,92500,,92500,92500,291
"2018","04000US01","Alabama","2020/05/04",8025,300,164.18191069281494,6,296,6.055806300943703,"01","5121e270d7289526977fe842ecf8eac839a7cf9f",1064,1064,,29,411,,"AL",95092,10317,247,,,4887871,8025,300,0.07782421909093554,103117,,103117,103117,10617
"2018","04000US01","Alabama","2020/05/05",8285,260,169.50120001121144,17,313,6.403605987146551,"01","cdeeecd2210217b93fc3b08765445de51e2cebcc",1107,1107,,43,428,,"AL",98481,3389,255,,,4887871,8285,260,0.0775996103628496,106766,,106766,106766,3649
"2018","04000US01","Alabama","2020/05/06",8581,296,175.55700631215512,27,340,6.955993724056957,"01","cda808b17675c452da77c0e6b5aaf56a5f434a0e",1158,1158,,51,442,,"AL",100935,2454,264,,,4887871,8581,296,0.07835384783958509,109516,,109516,109516,2750
"2018","04000US05","Arkansas","2020/03/06",0,,,,,,"05","bf45b38cc58815dd2725a8343da007be2062ed3f",,,,,,,"AR",6,,,,0,3013825,0,,0,6,,6,6,
"2018","04000US05","Arkansas","2020/03/07",0,,,0,,,"05","734900f24a21b559b28afbb315dfe8dc42bb4eb6",,,,0,,,"AR",6,0,,,0,3013825,0,0,0,6,,6,6,0
"2018","04000US05","Arkansas","2020/03/08",0,,,0,,,"05","2d0e28c3150765d723fa0efa3029de462580560f",,,,0,,,"AR",6,0,,,0,3013825,0,0,0,6,,6,6,0
"2018","04000US05","Arkansas","2020/03/09",0,,,0,,,"05","d67372efe7e353dd1f68faaf3909a28904d33c10",,,,0,,,"AR",12,6,,,0,3013825,0,0,0,12,,12,12,6
"2018","04000US05","Arkansas","2020/03/10",0,,,0,,,"05","5915eced558a3be0e01106c038a14b0270fc332a",,,,0,,,"AR",12,0,,,3,3013825,0,0,0,12,,15,12,0
"2018","04000US05","Arkansas","2020/03/11",0,,,0,,,"05","80255094c621d6195e52b47b98e8bfa28e2e8579",,,,0,,,"AR",12,0,,,14,3013825,0,0,0,12,,26,12,0
"2018","04000US05","Arkansas","2020/03/12",6,,0.1990825611971498,0,,,"05","a3db07948d6a59eb4bbc7d472972d06137651dd7",,,,0,,,"AR",24,12,,,20,3013825,6,6,0.2,30,,50,30,18
"2018","04000US05","Arkansas","2020/03/13",9,3,0.2986238417957247,0,,,"05","966f4d9427e320a3e7ac261a06c4fea6544dd639",,,,0,,,"AR",30,6,,,22,3013825,9,3,0.23076923076923078,39,,61,39,9
"2018","04000US05","Arkansas","2020/03/14",12,3,0.3981651223942996,0,,,"05","547c558ca1a9d4ea15f83e59961fb35ced7226ab",,,,0,,,"AR",65,35,,,26,3013825,12,3,0.15584415584415584,77,,103,77,38
"2018","04000US05","Arkansas","2020/03/15",16,4,0.5308868298590661,0,,,"05","4b816512fef0651e544428f0a6b5afc23491f657",,,,0,,,"AR",103,38,,,30,3013825,16,4,0.13445378151260504,119,,149,119,42
"2018","04000US05","Arkansas","2020/03/16",22,6,0.7299693910562159,0,,,"05","c884ad51a9008cf970aa5f194e62aa3daeeeae56",,,,0,,,"AR",132,29,,,14,3013825,22,6,0.14285714285714285,154,,168,154,35
"2018","04000US05","Arkansas","2020/03/17",22,0,0.7299693910562159,0,,,"05","d8d3870fa54c757140c74195994b7dab042e22b3",,,,0,,,"AR",197,65,,,41,3013825,22,0,0.1004566210045662,219,,260,219,65
"2018","04000US05","Arkansas","2020/03/18",33,11,1.094954086584324,0,,,"05","9b224c31ffe5cac298e923ec9d2ce31f77c20a86",,,,0,,,"AR",236,39,,,50,3013825,33,11,0.12267657992565056,269,,319,269,50
"2018","04000US05","Arkansas","2020/03/19",46,13,1.526299635844815,0,,,"05","c140738f20dcbecfd202c687e402bf390b92bdbb",,,,0,,,"AR",310,74,,,113,3013825,46,13,0.12921348314606743,356,,469,356,87
"2018","04000US05","Arkansas","2020/03/20",96,50,3.1853209791543966,0,,,"05","a5720b29e0d8f374d541d90a353a19601e1852f5",,,,0,,,"AR",351,41,,,203,3013825,96,50,0.21476510067114093,447,,650,447,91
"2018","04000US05","Arkansas","2020/03/21",118,22,3.9152903702106125,0,,,"05","bc397f8a77d43a9767fbaa7977f376b9338e4269",,,,0,,,"AR",567,216,,,154,3013825,118,22,0.17226277372262774,685,,839,685,238
"2018","04000US05","Arkansas","2020/03/22",165,47,5.47477043292162,0,0,,"05","304ea055fd1909c32446df54144c2f17b4207813",,,13,0,,,"AR",711,144,,,119,3013825,165,47,0.18835616438356165,876,,995,876,191
"2018","04000US05","Arkansas","2020/03/23",174,9,5.773394274717345,0,0,,"05","e8a62fbfb461530d5e04f9d6538a90020b98fd78",,,13,0,,,"AR",906,195,,,,3013825,174,9,0.16111111111111112,1080,,1080,1080,204
"2018","04000US05","Arkansas","2020/03/24",218,44,7.2333330568297765,0,0,,"05","2d543da2d43d24796ab91bbbea862ed9186c9660",,,22,0,,,"AR",947,41,,,,3013825,218,44,0.1871244635193133,1165,,1165,1165,85
"2018","04000US05","Arkansas","2020/03/25",280,62,9.290519522533657,2,2,0.06636085373238326,"05","d0ac870f6ef4d3eac34adfa9dc1016788de91659",,,22,0,,,"AR",1437,490,,4,,3013825,280,62,0.163075131042516,1717,11,1717,1717,552
"2018","04000US05","Arkansas","2020/03/26",335,55,11.115443000174198,1,3,0.0995412805985749,"05","83def6fdfe2a405b8d1c2c112ee74b09bede9ef2",,,41,0,,,"AR",1504,67,,13,,3013825,335,55,0.1821642196846112,1839,13,1839,1839,122
"2018","04000US05","Arkansas","2020/03/27",381,46,12.641742636019012,0,3,0.0995412805985749,"05","e8e5794a71a6b9782e4fa14e4b7ccb9a23027bc3",,,48,0,,,"AR",1545,41,,17,,3013825,381,46,0.19781931464174454,1926,19,1926,1926,87
"2018","04000US05","Arkansas","2020/03/28",404,23,13.40489245394142,2,5,0.16590213433095816,"05","bd8e9bc17fcdab0a6b5132f26dd26af51c10b58a",,,48,0,,,"AR",2938,1393,,17,,3013825,404,23,0.12088569718731298,3342,24,3342,3342,1416
"2018","04000US05","Arkansas","2020/03/29",426,22,14.134861844997635,1,6,0.1990825611971498,"05","84797b080f48f26795ce1c2295f366428a2b833c",,,43,0,,,"AR",3027,89,,16,,3013825,426,22,0.12337098175499565,3453,28,3453,3453,111
"2018","04000US05","Arkansas","2020/03/30",473,47,15.694341907708642,1,7,0.23226298806334145,"05","2f0e9add5e10086062e2b73232c34b6d2efdbe2d",,,62,0,,,"AR",5262,2235,,21,,3013825,473,47,0.08247602441150828,5735,29,5735,5735,2282
"2018","04000US05","Arkansas","2020/03/31",523,50,17.353363251018223,1,8,0.26544341492953305,"05","e4896a3e90546f9ec1887b79a8a69a69746afd1c",,,64,0,,,"AR",5959,697,,23,,3013825,523,50,0.0806849737735267,6482,35,6482,6482,747
"2018","04000US05","Arkansas","2020/04/01",584,61,19.377369289855913,2,10,0.3318042686619163,"05","e6ee1115e7dcee1b58046f3886cecccff093f7e0",90,90,56,90,,,"AR",7354,1395,32,25,,3013825,584,61,0.07357016880826404,7938,42,7938,7938,1456
"2018","04000US05","Arkansas","2020/04/02",643,59,21.33501447496122,2,12,0.3981651223942996,"05","7201d58800b550c93812af99aaa4ac50752f8298",100,100,66,10,,,"AR",7880,526,32,23,,3013825,643,59,0.07544291915992021,8523,47,8523,8523,585
"2018","04000US05","Arkansas","2020/04/03",704,61,23.35902051379891,0,12,0.3981651223942996,"05","0ef9f365d496e7e89a3a24c11095e0c73f274802",105,105,71,5,,,"AR",8995,1115,39,26,,3013825,704,61,0.07258480255696463,9699,60,9699,9699,1176
"2018","04000US05","Arkansas","2020/04/04",743,39,24.653057161580385,2,14,0.4645259761266829,"05","a4cbb42f339942ae5d2f80c29e6f234d8e8ffd63",106,106,72,1,,,"AR",9627,632,39,23,,3013825,743,39,0.071648987463838,10370,79,10370,10370,671
"2018","04000US05","Arkansas","2020/04/05",830,87,27.539754298939055,2,16,0.5308868298590661,"05","b8d614ba3551ec694a92770cda8f6744779f1e3b",130,130,67,24,,,"AR",10412,785,39,27,,3013825,830,87,0.07383027930973136,11242,97,11242,11242,872
"2018","04000US05","Arkansas","2020/04/06",875,45,29.032873507917678,0,16,0.5308868298590661,"05","e56abc0d9c0fd3a1b2a55e169e447635e38fa932",137,137,74,7,,,"AR",11970,1558,39,22,,3013825,875,45,0.0681198910081744,12845,102,12845,12845,1603
"2018","04000US05","Arkansas","2020/04/07",946,71,31.388683815417284,0,16,0.5308868298590661,"05","aa02ca04d2d21b19d65d8c7b7b9d971dbc6129eb",148,148,74,11,,,"AR",12692,722,43,26,,3013825,946,71,0.06936500953218946,13638,142,13638,13638,793
"2018","04000US05","Arkansas","2020/04/08",1000,54,33.18042686619163,2,18,0.5972476835914494,"05","53b6eb0813f81d3ef3e0dde11c8e966a58ce1ffe",148,130,76,-18,43,,"AR",13530,838,39,30,,3013825,1000,54,0.06882312456985547,14530,208,14530,14530,892
"2018","04000US05","Arkansas","2020/04/09",1119,119,37.12889766326844,3,21,0.6967889641900243,"05","091a59fbaea5fba7f6835859f9982dfbf2333c55",148,130,73,0,43,,"AR",13832,302,39,31,,3013825,1119,119,0.0748444920072236,14951,288,14951,14951,421
"2018","04000US05","Arkansas","2020/04/10",1171,52,38.854279860310406,2,23,0.7631498179224075,"05","f3f6a767b23c2263b76e4910a2cf1ab814780245",148,130,86,0,43,,"AR",15949,2117,39,33,,3013825,1171,52,0.06839953271028038,17120,312,17120,17120,2169
"2018","04000US05","Arkansas","2020/04/11",1226,55,40.679203337950945,1,24,0.7963302447885992,"05","28164043b5d2dbad9786570d1cf3d3297168c92a",148,130,86,0,43,,"AR",17352,1403,39,33,,3013825,1226,55,0.06599203358811498,18578,340,18578,18578,1458
"2018","04000US05","Arkansas","2020/04/12",1280,54,42.47094638872529,3,27,0.8958715253871741,"05","82e999cb23eca3ecb4674e70fb1920d73b4627ae",148,130,74,0,43,,"AR",18442,1090,39,30,,3013825,1280,54,0.06490213974241964,19722,367,19722,19722,1144
"2018","04000US05","Arkansas","2020/04/13",1410,130,46.784401881330204,3,30,0.995412805985749,"05","d1021489b0db5ad2a7950d0fd6b9e6f783b7305e",148,130,74,0,43,,"AR",19394,952,39,28,,3013825,1410,130,0.0677754278023457,20804,391,20804,20804,1082
"2018","04000US05","Arkansas","2020/04/14",1480,70,49.10703176196362,0,30,0.995412805985749,"05","d15eca657ababebc1b434181f3c3640939bd4573",148,130,81,0,43,,"AR",19651,257,39,29,,3013825,1480,70,0.07003927878472387,21131,427,21131,21131,327
"2018","04000US05","Arkansas","2020/04/15",1569,89,52.060089753054676,3,33,1.094954086584324,"05","d4dbc5156bcb107fa2611e569ddc2b6e99ee3f98",148,130,83,0,43,,"AR",20265,614,39,26,,3013825,1569,89,0.07186040120912339,21834,489,21834,21834,703
"2018","04000US05","Arkansas","2020/04/16",1620,51,53.75229152323045,4,37,1.2276757940490906,"05","fc6da16a6d56469ec19d3aa0569737748cc74b04",148,,85,0,,,"AR",21055,790,,21,,3013825,1620,51,0.07144432194046306,22675,548,22675,22675,841
"2018","04000US05","Arkansas","2020/04/17",1695,75,56.24082353819482,0,37,1.2276757940490906,"05","72a8134fffea7cb251c2b6993d9ee4892e647c3e",148,,83,0,,,"AR",21799,744,,21,,3013825,1695,75,0.07214607985017452,23494,593,23494,23494,819
"2018","04000US05","Arkansas","2020/04/18",1739,44,57.70076232030725,1,38,1.260856220915282,"05","7f005ba40f83851655982e94bcfe6c422a97236d",291,291,86,291,,,"AR",22402,603,57,22,,3013825,1739,44,0.07203512696242906,24141,703,24141,24141,647
"2018","04000US05","Arkansas","2020/04/19",1781,42,59.0943402486873,2,40,1.3272170746476653,"05","508b628f15181b73da02f36198dcd67bf0fa0a34",291,291,88,0,,,"AR",22428,26,57,25,,3013825,1781,42,0.07356768144078649,24209,721,24209,24209,68
"2018","04000US05","Arkansas","2020/04/20",1923,142,63.80596086368651,2,42,1.3935779283800487,"05","30335df99aab219da0b3926452d021048759d3b8",291,291,93,0,,,"AR",24630,2202,57,24,,3013825,1923,142,0.07242119534515874,26553,749,26553,26553,2344
"2018","04000US05","Arkansas","2020/04/21",2227,304,73.89281063100877,1,43,1.4267583552462402,"05","df6fc65ac68c7ed1bc2914069c5196c22a57d543",291,291,86,0,,,"AR",25214,584,57,27,,3013825,2227,304,0.08115593455049014,27441,809,27441,27441,888
"2018","04000US05","Arkansas","2020/04/22",2276,49,75.51865154745215,-1,43,1.4267583552462402,"05","db009423db45621be63a29756ea4923c4d0c9c74",291,291,97,0,,,"AR",27437,2223,57,23,,3013825,2276,49,0.07659946824622219,29713,863,29713,29713,2272
"2018","04000US05","Arkansas","2020/04/23",2465,189,81.78975222516237,3,45,1.4931192089786236,"05","4abc12263315899113b7245e08204c85af53f4b9",291,291,101,0,,,"AR",29125,1688,57,24,,3013825,2465,189,0.07803102247546692,31590,902,31590,31590,1877
"2018","04000US05","Arkansas","2020/04/24",2741,276,90.94755004023126,0,45,1.4931192089786236,"05","91ca330816ef1a9b49970e400f7745141a67709f",291,291,101,0,,,"AR",32837,3712,57,24,,3013825,2741,276,0.07704199224239698,35578,929,35578,35578,3988
"2018","04000US05","Arkansas","2020/04/25",2829,88,93.86742760445613,2,47,1.5594800627110068,"05","5015b17230e8d8937c262729f44aab9d0741c616",291,291,104,0,,,"AR",35224,2387,57,25,,3013825,2829,88,0.0743436785535963,38053,964,38053,38053,2475
"2018","04000US05","Arkansas","2020/04/26",2941,112,97.5836354134696,2,49,1.62584091644339,"05","7c51b6bf39bd410bbd059f354066029e902ff7fd",291,291,104,0,,,"AR",36528,1304,57,25,,3013825,2941,112,0.07451417568218095,39469,985,39469,39469,1416
"2018","04000US05","Arkansas","2020/04/27",3017,76,100.10534785530015,1,50,1.6590213433095817,"05","dce758e653f27f19342ba3825057e9f5478a9df1",291,,109,0,,,"AR",37440,912,,25,,3013825,3017,76,0.07457300343574659,40457,987,40457,40457,988
"2018","04000US05","Arkansas","2020/04/28",3111,94,103.22430798072217,2,52,1.725382197041965,"05","2583b472987ea7aa1c2614dbb977aeee0fc70f9a",291,,104,0,,,"AR",37560,120,,20,,3013825,3111,94,0.0764918492291805,40671,1146,40671,40671,214
"2018","04000US05","Arkansas","2020/04/29",3192,81,105.9119225568837,7,59,1.9576451851053063,"05","54d0d2ebc3cf6952f248d4880eb588056d8c6c47",389,389,93,389,,,"AR",42257,4697,82,18,,3013825,3192,81,0.07023256837334155,45449,1249,45449,45449,4778
"2018","04000US05","Arkansas","2020/04/30",3255,63,108.00228944945377,2,61,2.0240060388376895,"05","f43e63da5742fa45f0d979c2627df539141acdb9",402,402,95,13,,,"AR",45124,2867,85,23,,3013825,3255,63,0.06728125839723847,48379,1305,48379,48379,2930
"2018","04000US05","Arkansas","2020/05/01",3321,66,110.19219762262242,3,64,2.1235473194362644,"05","e1125a1587778d76352b54f9d43fd17c05eb8798",414,414,95,12,,,"AR",46355,1231,85,23,,3013825,3321,66,0.0668532087929785,49676,1973,49676,49676,1297
"2018","04000US05","Arkansas","2020/05/02",3372,51,111.88439939279819,9,73,2.422171161231989,"05","eac9a5587a00083dc37290a030784bda6bdd4543",414,414,95,0,,,"AR",48210,1855,85,20,,3013825,3372,51,0.06537164127021054,51582,1987,51582,51582,1906
"2018","04000US05","Arkansas","2020/05/03",3431,59,113.8420445779035,3,76,2.521712441830564,"05","091a9db3cc083c8896fe7213039fa9e150ec43b9",427,427,100,13,,,"AR",49459,1249,88,20,,3013825,3431,59,0.06487048591416146,52890,1999,52890,52890,1308
"2018","04000US05","Arkansas","2020/05/04",3458,27,114.73791610329067,5,81,2.6876145761615224,"05","60aaf335c3391b4624ad79cdce644f9f0a8ce56b",438,438,91,11,,,"AR",50984,1525,88,16,,3013825,3458,27,0.06351713750413283,54442,2016,54442,54442,1552
"2018","04000US05","Arkansas","2020/05/05",3496,38,115.99877232420594,-1,81,2.6876145761615224,"05","3cc9e3312bd3ccab63c4e8b814a946a97f184370",453,453,89,15,,,"AR",51139,155,89,16,,3013825,3496,38,0.06398828589731857,54635,2041,54635,54635,193
"2018","04000US05","Arkansas","2020/05/06",3568,72,118.38776305857175,5,85,2.820336283626289,"05","cb92db297b9f3a9418a5a0bf6439bf95106cc319",453,453,69,0,,,"AR",55435,4296,89,14,,3013825,3568,72,0.06047150144907886,59003,2109,59003,59003,4368
,,,"2020/03/16",1,,,,,,"78","e30eaf33e2013299724cffce9954fba88e92eb73",,,,,,,"VI",,,,,,,1,,,1,,1,1,
,,,"2020/03/17",2,1,,0,,,"78","62198a8d1c726adf21cfc064f7d73d4a44a91ebd",,,,0,,,"VI",,0,,,,,2,1,,2,,2,2,1
,,,"2020/03/18",2,0,,0,,,"78","3374cdd13d4fc753d192d2f9f979eb52e2afc1d8",,,,0,,,"VI",,0,,,,,2,0,,2,,2,2,0
,,,"2020/03/19",3,1,,0,,,"78","57981690eb575d11b72ffa68c22a7af61c6f9100",,,,0,,,"VI",,0,,,,,3,1,,3,,3,3,1
,,,"2020/03/20",3,0,,0,,,"78","4bdedbd6c7ede4c935b5e374822373dd9d56fe24",,,,0,,,"VI",,0,,,,,3,0,,3,,3,3,0
,,,"2020/03/21",6,3,,0,,,"78","627a17d6d40b893aab5024266a0d7f0f7c0e7f39",,,,0,,,"VI",,0,,,,,6,3,,6,,6,6,3
,,,"2020/03/22",6,0,,0,,,"78","76560e5af2f7abb0a2d1b0ca03127aa3aa5fcc24",,,,0,,,"VI",,0,,,,,6,0,,6,,6,6,0
,,,"2020/03/23",17,11,,0,,,"78","a8bad8e99852a4f0b960d02375b9ddb4aca1194e",,,,0,,,"VI",,0,,,,,17,11,,17,,17,17,11
,,,"2020/03/24",17,0,,0,,,"78","c044786248f73e7b9299c77e1f39f1b8bb0ea32b",,,,0,,,"VI",,0,,,,,17,0,,17,,17,17,0
,,,"2020/03/25",17,0,,0,,,"78","7a12eb162aa4dfe687e2e2796ae382384454f217",,,,0,,,"VI",55,55,,,2,,17,0,0.2361111111111111,72,,74,72,55
,,,"2020/03/26",17,0,,0,,,"78","68df91126b73b1a1139b1542cf7367359b0e5794",,,,0,,,"VI",55,0,,,2,,17,0,0.2361111111111111,72,,74,72,0
,,,"2020/03/27",19,2,,0,,,"78","550db378244deb6005d46d173c73474345da65fa",,,,0,,,"VI",55,0,,,2,,19,2,0.25675675675675674,74,,76,74,2
,,,"2020/03/28",22,3,,0,,,"78","8c9447de54cee4e82bb8d22062fcfcfc0abe3612",,,,0,,,"VI",106,51,,,55,,22,3,0.171875,128,,183,128,54
,,,"2020/03/29",23,1,,0,,,"78","ff424ffda9185606b757298d86bcfff15238ae4b",,,,0,,,"VI",123,17,,,37,,23,1,0.15753424657534246,146,,183,146,18
,,,"2020/03/30",30,7,,0,,,"78","2205e06f30b183b1016faa0689c5c5e51eca9089",,,,0,,,"VI",126,3,,,24,,30,7,0.19230769230769232,156,,183,156,10
,,,"2020/03/31",30,0,,0,,,"78","03d876a233dc584b5c483efb680e5f271ab90008",,,,0,,,"VI",126,0,,,24,,30,0,0.19230769230769232,156,21,183,156,0
,,,"2020/04/01",30,0,,0,,,"78","004e568ad1624976962830fabce284332646b9c7",,,,0,,,"VI",126,0,,,24,,30,0,0.19230769230769232,156,21,183,156,0
,,,"2020/04/02",33,3,,0,,,"78","f1c9599204060635e564aa0a73e78f885de792ec",,,,0,,,"VI",149,23,,,42,,33,3,0.1813186813186813,182,25,224,182,26
,,,"2020/04/03",38,5,,0,,,"78","5248eed22be0ebaa00fd5240915ef781ea4fab0d",,,,0,,,"VI",154,5,,,56,,38,5,0.19791666666666666,192,29,248,192,10
,,,"2020/04/04",40,2,,0,,,"78","74ac2ec1cfafa3cf13ad3459533a021f61f1627e",,,,0,,,"VI",184,30,,,42,,40,2,0.17857142857142858,224,34,266,224,32
,,,"2020/04/05",42,2,,1,1,,"78","713c3d9b4b25ffef5bb78fc3d3167a2372754463",,,,0,,,"VI",206,22,,,18,,42,2,0.1693548387096774,248,34,266,248,24
,,,"2020/04/06",43,1,,0,1,,"78","58879d33a2a5ecc222387d25473a08d296e80aff",,,,0,,,"VI",222,16,,,20,,43,1,0.16226415094339622,265,36,285,265,17
,,,"2020/04/07",43,0,,0,1,,"78","6818776dba7570c4cd072b1189926dada86c7593",,,,0,,,"VI",222,0,,,20,,43,0,0.16226415094339622,265,36,285,265,0
,,,"2020/04/08",45,2,,0,1,,"78","ab9315ef3207f85b5b7e543e94ce8837f901672f",,,,0,,,"VI",242,20,,,35,,45,2,0.156794425087108,287,39,322,287,22
,,,"2020/04/09",46,1,,0,1,,"78","32754ad39d1e0c7d6c6cfd4d26db914ce67b1478",,,,0,,,"VI",251,9,,,42,,46,1,0.15488215488215487,297,39,339,297,10
,,,"2020/04/10",50,4,,0,1,,"78","8fa139e8fa06876661ca11147b2780bb4623f26f",,,3,0,,,"VI",273,22,,,45,,50,4,0.15479876160990713,323,43,368,323,26
,,,"2020/04/11",51,1,,0,1,,"78","d74e5ce36226ff7315d0282b00b8434ce04decd8",,,3,0,,,"VI",299,26,,,20,,51,1,0.1457142857142857,350,43,370,350,27
,,,"2020/04/12",51,0,,0,1,,"78","b746c3b24f77380774fa0dbfcba75a853d9b5570",,,3,0,,,"VI",299,0,,,20,,51,0,0.1457142857142857,350,43,370,350,0
,,,"2020/04/13",51,0,,0,1,,"78","fb021e4d408261d55a25442b2aa45232a8c814d0",,,,0,,,"VI",322,23,,,2,,51,0,0.13672922252010725,373,43,375,373,23
,,,"2020/04/14",51,0,,0,1,,"78","fa083dfcefe010db0fc0048819b22bdc0255fc56",,,,0,,,"VI",326,4,,,23,,51,0,0.13527851458885942,377,44,400,377,4
,,,"2020/04/15",51,0,,0,1,,"78","5fa8adb4317e4068fdbec95a01b05682395ad39a",,,,0,,,"VI",331,5,,,35,,51,0,0.13350785340314136,382,44,417,382,5
,,,"2020/04/16",51,0,,0,1,,"78","36bf6014e9eed16bdf7fa844aec47ddc380dd3ec",,,,0,,,"VI",357,26,,,35,,51,0,0.125,408,46,443,408,26
,,,"2020/04/17",51,0,,1,2,,"78","0454d9e368ccb41152a3fce3d06b74212be8b005",,,,0,,,"VI",373,16,,,34,,51,0,0.12028301886792453,424,46,458,424,16
,,,"2020/04/18",53,2,,1,3,,"78","42d43be945df2ca9a123ac3572cd1f3aca0abf18",,,,0,,,"VI",390,17,,,35,,53,2,0.11963882618510158,443,46,478,443,19
,,,"2020/04/19",53,0,,0,3,,"78","7e79b0e1bb08a64cfd5ed34be2e987c36e67a43b",,,,0,,,"VI",548,158,,,22,,53,0,0.08818635607321132,601,48,623,601,158
,,,"2020/04/20",53,0,,0,3,,"78","4f1c4886474a3975fd88ca3976b6a5e4acd0d712",,,,0,,,"VI",554,6,,,18,,53,0,0.08731466227347612,607,48,625,607,6
,,,"2020/04/21",54,1,,0,3,,"78","24084710924e935bf399a73dce9d7f101e8778e1",,,,0,,,"VI",574,20,,,35,,54,1,0.08598726114649681,628,48,663,628,21
,,,"2020/04/22",54,0,,0,3,,"78","87b9ec52ca98a143f336ffb431f244513e632d5f",,,,0,,,"VI",583,9,,,31,,54,0,0.0847723704866562,637,48,668,637,9
